Date,BND_Adj_Close,SPY_Adj_Close,TSLA_Adj_Close,BND_Daily_Return,SPY_Daily_Return,TSLA_Daily_Return,BND_Rolling_Vol_20D,SPY_Rolling_Vol_20D,TSLA_Rolling_Vol_20D
2015-08-19,61.65071487426758,175.60836791992188,17.016666412353516,0.0035558021179944443,-0.007905347887460556,-0.02098032399177252,0.00216110349819669,0.006565441507346303,0.030664696162048876
2015-08-20,61.7034797668457,171.94139099121094,16.14533233642578,0.0008558683007282575,-0.020881561466268517,-0.05120474567775368,0.00211728405723083,0.007914580984474331,0.032584236000701254
2015-08-21,61.801429748535156,166.76556396484375,15.38466739654541,0.001587430434386583,-0.030102274946884444,-0.047113613026361856,0.002134630851160675,0.010029754142790052,0.03395920069947796
2015-08-24,61.786338806152344,159.74362182617188,14.591333389282227,-0.0002441843569673807,-0.042106667418173815,-0.05156653613722739,0.002106750361563177,0.013389742865870607,0.03427777156911893
2015-08-25,61.582942962646484,157.86376953125,14.66866683959961,-0.0032919225744058034,-0.011767933351151116,0.005299957738899019,0.002212811703974471,0.012895796966604013,0.032066955559375276
2015-08-26,61.319332122802734,163.92474365234375,14.989333152770996,-0.004280582043694192,0.03839369944788973,0.021860631008791875,0.0024226240656471617,0.016029138120339792,0.03277949833177788
2015-08-27,61.40217971801758,167.9794464111328,16.19933319091797,0.0013510844353119555,0.024735147778473188,0.08072407396744574,0.002439434142735418,0.01725109235917926,0.038111532569803326
2015-08-28,61.432273864746094,167.98782348632812,16.565332412719727,0.0004901152836385148,4.986964402076133e-05,0.022593474526899193,0.0023128599704891496,0.01726016957598437,0.038572549072864934
2015-08-31,61.34940719604492,166.63072204589844,16.604000091552734,-0.0013489109793268783,-0.008078570293162612,0.00233425311787383,0.002259849828494572,0.017303377318174638,0.03828198419398381
2015-09-01,61.498878479003906,161.65711975097656,15.908666610717773,0.0024363932724131843,-0.02984805103078103,-0.04187746789935942,0.0022041803384666757,0.018323302718705626,0.03880062442313471
2015-09-02,61.45356750488281,164.7255859375,16.512666702270508,-0.0007367772428006347,0.018981324121388754,0.0379667326201818,0.002178585006796076,0.018985779793020838,0.039757287558194306
2015-09-03,61.498878479003906,164.84352111816406,16.3713321685791,0.000737320483753745,0.0007159493772195269,-0.008559158628931418,0.0021802914884336702,0.01897294651132191,0.034383898724308984
2015-09-04,61.64983367919922,162.3483428955078,16.1286678314209,0.00245460086311744,-0.015136647201728026,-0.014822516253377382,0.002199356462407486,0.01916280320985567,0.034386572186354415
2015-09-08,61.498878479003906,166.42835998535156,16.544666290283203,-0.0024485905506382855,0.025131251832177792,0.0257924872165749,0.0022201206935377714,0.019912478155162325,0.034809730582990576
2015-09-09,61.4837760925293,164.20291137695312,16.5939998626709,-0.00024557173802386423,-0.013371811202095074,0.002981841490309778,0.0020425301839952018,0.02000491698234722,0.03456109310633874
2015-09-10,61.355464935302734,165.09640502929688,16.565332412719727,-0.0020869108142197446,0.0054413995759954314,-0.0017275792568650639,0.0020901508946285156,0.020076894798602436,0.03457655820189268
2015-09-11,61.4837760925293,165.84677124023438,16.682666778564453,0.002091275118880853,0.004545018474535256,0.007083127758706009,0.002099040985592663,0.020145660970842444,0.034402412211972495
2015-09-14,61.498878479003906,165.23135375976562,16.87933349609375,0.00024563205831529267,-0.003710759491225124,0.011788685834209334,0.002097465225850081,0.020090005035269747,0.034470314013064274
2015-09-15,61.24220657348633,167.29660034179688,16.904666900634766,-0.0041736030292846005,0.012499120385069062,0.0015008533688181114,0.0022535410642258924,0.02030581217533161,0.03271872679465498
2015-09-16,61.20447540283203,168.74652099609375,17.483333587646484,-0.0006160975047334594,0.00866676699547142,0.03423117949694654,0.0022244990961473947,0.02046587926212845,0.03324101241896397
2015-09-17,61.55171203613281,168.3671875,17.471332550048828,0.005673386317182949,-0.0022479485434993007,-0.000686427307326376,0.0024507308793264367,0.020421739796536668,0.032848094055131866
2015-09-18,61.725372314453125,165.6158447265625,17.374666213989258,0.002821372023224411,-0.01634132406848865,-0.005532854221774852,0.002528310087717639,0.020223963411213085,0.030468433254835208
2015-09-21,61.498878479003906,166.4716796875,17.613332748413086,-0.003669379818324492,0.005167591074093814,0.013736467307306599,0.0026281451875675766,0.019122683002717068,0.028023884439206247
2015-09-22,61.61209487915039,164.31088256835938,17.395999908447266,0.0018409506473380244,-0.01297996826365222,-0.012339109416155347,0.0026690957102557043,0.016695336110097606,0.024895785485949003
2015-09-23,61.61209487915039,164.04820251464844,17.40399932861328,0.0,-0.0015986771515371645,0.000459842504490382,0.002563777016851449,0.016421240020242305,0.02495829361226559
2015-09-24,61.634742736816406,163.455078125,17.541332244873047,0.0003675878528466292,-0.0036155494577605474,0.007890882645230857,0.0023549338761996268,0.014042298279003843,0.02477053437133855
2015-09-25,61.521484375,163.4127197265625,17.12733268737793,-0.0018375733683196893,-0.00025914397352100327,-0.02360137483948066,0.002384868840593178,0.01277549353664604,0.019002205765866483
2015-09-28,61.68003845214844,159.31150817871094,16.562000274658203,0.0025772147528493328,-0.02509726020541181,-0.03300761554870424,0.002447684082703017,0.013829687274372188,0.020018792241016978
2015-09-29,61.725372314453125,159.40469360351562,16.44333267211914,0.0007349843392179256,0.0005849258843255711,-0.00716505256437161,0.0024223171568693827,0.013783234581143802,0.02007760941929959
2015-09-30,61.84611511230469,162.37889099121094,16.559999465942383,0.0019561291139151837,0.01865815441478147,0.007095082009808129,0.0024024091543342293,0.01288650004472029,0.0175688575424571
2015-10-01,61.87937545776367,162.8025665283203,15.991999626159668,0.0005377919922469054,0.002609178659388034,-0.03429950833940998,0.002390774645496151,0.012135565236963249,0.017244153898201046
2015-10-02,62.11388397216797,165.2344970703125,16.504667282104492,0.003789768604958832,0.014937912797395203,0.032057758124643954,0.0025113262912074075,0.012618673510515111,0.018694684283841127
2015-10-05,61.871826171875,168.17486572265625,16.40999984741211,-0.003896999910703247,0.01779512574237163,-0.005735797824596434,0.002649058156069779,0.0126614332707063,0.018409101623799502
2015-10-06,61.955013275146484,167.5986785888672,16.097333908081055,0.0013445069980704272,-0.0034261191844164873,-0.01905337856419076,0.002585756585098157,0.01144883210440184,0.017959403567282792
2015-10-07,61.955013275146484,168.97134399414062,15.46399974822998,0.0,0.008190192290481457,-0.03934404066335062,0.0025832478936271214,0.011092112740574976,0.01983458217109671
2015-10-08,61.856666564941406,170.4966583251953,15.114666938781738,-0.001587389058708033,0.009027059233828405,-0.022590068231747584,0.0025604041783929767,0.011187889385754938,0.020289121688351737
2015-10-09,61.84913635253906,170.5982666015625,14.712667465209961,-0.00012173647272828436,0.0005959546501690394,-0.02659664782558413,0.0025315775215618997,0.011169314855641647,0.020681900393178427
2015-10-12,61.955013275146484,170.75926208496094,14.371999740600586,0.0017118577372516874,0.0009437111326251468,-0.023154721971044956,0.002551095517448899,0.011103925553599845,0.02057043347671128
2015-10-13,61.992862701416016,169.68316650390625,14.616666793823242,0.0006109178945929994,-0.006301828480139937,0.017023869860745666,0.0023158215646380785,0.010936628019409965,0.021222618530374045
2015-10-14,62.21977996826172,168.86959838867188,14.458666801452637,0.0036603772911509846,-0.004794630675492795,-0.010809577491181055,0.0023926277963901956,0.01083855134521734,0.018873409483865258
2015-10-15,62.09878158569336,171.4626007080078,14.753999710083008,-0.0019446931929055777,0.01535505706224205,0.020426012486898237,0.0021769337339907786,0.011341560792117745,0.019939813935163742
2015-10-16,62.0760612487793,172.24217224121094,15.133999824523926,-0.00036587411755750754,0.004546598091852649,0.025755735523108614,0.002109412996193941,0.010600840772147931,0.021340529751563128
2015-10-19,62.0760612487793,172.326904296875,15.206666946411133,0.0,0.0004919355960362193,0.00480158072748571,0.0018961266751132593,0.010579235828424032,0.020981521382345096
2015-10-20,61.977760314941406,172.10658264160156,14.20199966430664,-0.001583556235050687,-0.0012785099121486176,-0.06606755350432658,0.0019201735253107602,0.010029070148510481,0.02478183473109891
2015-10-21,62.091182708740234,171.0388946533203,14.005999565124512,0.0018300498956798084,-0.006203644113395912,-0.013800880426347861,0.001948635193930871,0.01017670938390314,0.024676158757604257
2015-10-22,62.197078704833984,173.92835998535156,14.114666938781738,0.0017054916893834982,0.016893615559711916,0.0077586303749297425,0.0019706951182046186,0.010591302877520964,0.024670985766801684
2015-10-23,62.03825759887695,175.8348846435547,13.939332962036133,-0.002553513915191097,0.010961551401759362,-0.01242211222596079,0.0020204259995545847,0.010697122275874094,0.024484836069072723
2015-10-26,62.10631561279297,175.40281677246094,14.350666999816895,0.0010970329688506641,-0.002457236355400294,0.02950887527409196,0.001963567416345811,0.00844808870677352,0.025361981877807367
2015-10-27,62.12143325805664,175.06385803222656,14.023332595825195,0.0002434155868773491,-0.0019324589335077968,-0.022809699646425874,0.001961521008495721,0.008533402970953816,0.025612861395908494
2015-10-28,61.947452545166016,177.05514526367188,14.197333335876465,-0.0028006551646658773,0.011374633541314738,0.012407945034625278,0.0020397358034176896,0.00804943282544809,0.025800297893721427
2015-10-29,61.7281494140625,176.95347595214844,14.108667373657227,-0.003540147691200368,-0.0005742239875154986,-0.006245254663083899,0.002190237340631462,0.008117198358303278,0.025008299861936017
2015-10-30,61.8642578125,176.19081115722656,13.795332908630371,0.00220496482932786,-0.0043099735160224695,-0.022208650663342766,0.0020665132282613246,0.007916540327451455,0.02357072074836755
2015-11-02,61.742225646972656,178.27537536621094,14.252667427062988,-0.0019725794803390206,0.011831287882114294,0.03315139413174362,0.0019252534742207794,0.007437453277224714,0.02536041004452712
2015-11-03,61.636138916015625,178.79226684570312,13.890000343322754,-0.001718220064880871,0.0028993991931325347,-0.025445558566223325,0.001925857206603109,0.007285125322604727,0.02556357699157444
2015-11-04,61.67401123046875,178.2499237060547,15.442000389099121,0.0006144498198488169,-0.003033370230248744,0.11173506172895453,0.0019350387550330112,0.007317804206337501,0.035789625222325615
2015-11-05,61.56032180786133,178.0719451904297,15.451333045959473,-0.0018433927085199642,-0.0009984773733676677,0.0006043683865557536,0.0019453410974642849,0.007204207152024491,0.03537471468077362
2015-11-06,61.317779541015625,177.97872924804688,15.490667343139648,-0.003939912263660861,-0.0005234734886684356,0.0025456895572166793,0.002113393165127593,0.00722165659188195,0.03474320668207765
2015-11-09,61.2647590637207,176.31796264648438,15.022000312805176,-0.0008646835826704447,-0.009331264520087146,-0.030254799225420848,0.0020536972501979884,0.007663538543802169,0.03506082355322801
2015-11-10,61.332969665527344,176.72463989257812,14.433333396911621,0.0011133741950359877,0.002306499235753545,-0.0391869859962497,0.0020717435017602675,0.0074328301581213785,0.03609682321367769
2015-11-11,61.340518951416016,176.0298614501953,14.60533332824707,0.0001230869127948342,-0.003931418068273462,0.011916854312549408,0.0018320451516310493,0.0073933262169972765,0.03609726282091544
2015-11-12,61.34809875488281,173.57249450683594,14.196000099182129,0.00012356927519308059,-0.013959943631806193,-0.028026284636262333,0.0018169802179491298,0.0075326469137405655,0.036357527689725944
2015-11-13,61.461795806884766,171.62364196777344,13.812666893005371,0.0018533101157092169,-0.011227888062562474,-0.02700290247242554,0.0018983761432058552,0.007917911882729792,0.03620373151245568
2015-11-16,61.461795806884766,174.23350524902344,14.287332534790039,0.0,0.0152068983697482,0.03436451812394292,0.0018983761432058552,0.008632171581810332,0.03717053600455669
2015-11-17,61.529998779296875,174.10633850097656,14.266667366027832,0.001109680762117815,-0.0007298639137467422,-0.0014463979691021756,0.0019125941181287968,0.008626805918935438,0.034027411756193046
2015-11-18,61.49971389770508,176.86871337890625,14.73799991607666,-0.0004921970127194086,0.01586602131612902,0.033037326654939525,0.0018417728321294782,0.009107102232216419,0.034580043790578566
2015-11-19,61.58305740356445,176.71621704101562,14.786666870117188,0.0013551852614794857,-0.0008622007531876585,0.0033021410176179433,0.0018214803256867904,0.00838667137653924,0.034562792694399144
2015-11-20,61.56787109375,177.3601837158203,14.667332649230957,-0.00024659882855337933,0.003644072318814029,-0.008070393546729338,0.0017560902486917758,0.008075184899391435,0.034475000975851364
2015-11-23,61.59061050415039,177.15684509277344,14.516667366027832,0.0003693389099934663,-0.0011464727809070707,-0.010272166508136338,0.0017312612388139723,0.008055533305770426,0.03401529022146409
2015-11-24,61.6133918762207,177.39413452148438,14.550000190734863,0.0003698838489152312,0.0013394313303936034,0.0022961761034103745,0.0017340229652899786,0.008036127219043227,0.03354632282552531
2015-11-25,61.62096405029297,177.36866760253906,15.309332847595215,0.00012289818563271382,-0.00014356122322767284,0.052187810783939304,0.0016426210016769066,0.007632869222456256,0.03530653666324612
2015-11-27,61.651309967041016,177.57205200195312,15.440667152404785,0.0004924609216316878,0.00114667602887919,0.008578708564050963,0.001456075984886483,0.007634377627719649,0.03522793517316375
2015-11-30,61.62096405029297,176.83477783203125,15.350666999816895,-0.0004922185232442144,-0.004151971898786022,-0.005828773569144241,0.0013566434930660342,0.0076295429744337945,0.03474699495080432
2015-12-01,61.85411834716797,178.5210723876953,15.812666893005371,0.0037836846675216584,0.009535989336135087,0.03009640513952827,0.0015558979872503044,0.007460933363451016,0.03462744359871722
2015-12-02,61.77818298339844,176.69923400878906,15.465999603271484,-0.001227652512049926,-0.010205172725770706,-0.021923391675773063,0.0015295065371034935,0.007770707744590457,0.034468997919464624
2015-12-03,61.299713134765625,174.22499084472656,15.513999938964844,-0.007744964735550641,-0.014002568703492146,0.0031036038358105422,0.0023227060646530615,0.008322017607410633,0.023839305936927898
2015-12-04,61.542724609375,177.6228485107422,15.358667373657227,0.0039643166693965615,0.019502699638789922,-0.010012412396463,0.0024776960797290924,0.009513578687585313,0.02395480898521136
2015-12-07,61.649051666259766,176.54669189453125,15.408666610717773,0.001727694988475914,-0.006058660950625683,0.003255441103328094,0.0023240778013829673,0.00960710768458791,0.023959350466320233
2015-12-08,61.66427230834961,175.36045837402344,15.114666938781738,0.0002468917473741339,-0.006719092313643982,-0.01908015011055786,0.0023087043180894645,0.009495837991849169,0.023338793894749632
2015-12-09,61.6414909362793,173.99618530273438,14.968000411987305,-0.000369441999678477,-0.007779821539809273,-0.009703589724369799,0.002305949380636727,0.009621075227328788,0.02155907279799422
2015-12-10,61.633872985839844,174.44528198242188,15.137999534606934,-0.00012358478556806496,0.0025810719867571663,0.011357503870956798,0.002307342569915148,0.009617364293482871,0.021545942620824893
2015-12-11,61.80094909667969,171.06434631347656,14.468000411987305,0.002710783904140257,-0.019381066833816685,-0.044259422857554354,0.0023720248913904536,0.01008446048067909,0.022994109046744312
2015-12-14,61.51234436035156,171.9286346435547,14.571999549865723,-0.004669907833885212,0.005052416524565118,0.007188217785247586,0.002595365926915475,0.009842328363098484,0.022038153089231235
2015-12-15,61.44401168823242,173.73353576660156,14.739333152770996,-0.0011108773829011653,0.01049796694302163,0.011483228662796385,0.002608219393026623,0.009513632734841918,0.02088287324843107
2015-12-16,61.37565612792969,176.27560424804688,15.633999824523926,-0.0011124853085695552,0.01463199646647606,0.06069926383234869,0.0026052858776331104,0.01006435156202758,0.02466159031796201
2015-12-17,61.504783630371094,173.58941650390625,15.559332847595215,0.00210388793518157,-0.015238567784801038,-0.004775935638145934,0.0026501746386655223,0.009995152646593747,0.023823887487629536
2015-12-18,61.6414909362793,170.4969482421875,15.36400032043457,0.0022227101347072065,-0.0178148433470261,-0.01255404258485504,0.0026803222336616436,0.010687699693242384,0.024075147444468918
2015-12-21,61.57313537597656,171.90341186523438,15.503999710083008,-0.001108921268198948,0.008249201159008512,0.009112170445755297,0.00269226783993333,0.010857947437515945,0.023996248379018096
2015-12-22,61.48958969116211,173.4633026123047,15.329999923706055,-0.0013568528596815677,0.009074227964091852,-0.011222896648004466,0.0027076901897546413,0.011113240707970734,0.02402494774678417
2015-12-23,61.4971923828125,175.611328125,15.313332557678223,0.0001236419317249826,0.01238316969841291,-0.001087238493853948,0.0027061030139708415,0.011502832264601285,0.02404206975143192
2015-12-24,61.54291915893555,175.32154846191406,15.371333122253418,0.0007435587601853921,-0.0016501194209957992,0.003787586036986701,0.002712235664912945,0.011505707659832411,0.02106389505200786
2015-12-28,61.54291915893555,174.9208984375,15.263333320617676,0.0,-0.0022852297845241676,-0.007026053028503343,0.0027091911683743922,0.011505176330948596,0.02103440759302116
2015-12-29,61.352474212646484,176.7876434326172,15.812666893005371,-0.0030945062225149478,0.010671938069104936,0.03599040660703223,0.0027910571052350503,0.0117453271375717,0.022491259980278663
2015-12-30,61.39052200317383,175.5346221923828,15.87266731262207,0.000620150874363512,-0.007087719570807893,0.003794452891639599,0.0026379828749238713,0.011626473509169536,0.02149154981714146
2015-12-31,61.51243209838867,173.77870178222656,16.000667572021484,0.001985812976285528,-0.010003271082509202,0.008064193426244648,0.0026806906180536884,0.011617942585787034,0.020889320831052837
2016-01-04,61.481956481933594,171.34938049316406,14.894000053405762,-0.0004954383271065232,-0.013979396002778532,-0.06916383417344563,0.0020163079400185705,0.011616554419495646,0.02623700452087492
2016-01-05,61.558162689208984,171.63912963867188,14.895333290100098,0.0012394889758882144,0.0016909844942181174,8.951501876963697e-05,0.0018283328956022775,0.010620826526165299,0.02616585371014393
2016-01-06,61.832340240478516,169.4740447998047,14.602666854858398,0.004453959301121246,-0.012614168129522874,-0.019648196488239345,0.0020508967751318905,0.010862191982793507,0.026460024511383236
2016-01-07,61.83997344970703,165.40817260742188,14.376667022705078,0.0001234501103926089,-0.023991120275589806,-0.015476613580219345,0.002050776984414495,0.011895739019801172,0.02635213918506012
2016-01-08,61.91609573364258,163.59255981445312,14.066666603088379,0.001230955960831004,-0.01097656037394179,-0.021562746019443524,0.0020608756009067304,0.011986599669744205,0.02666223326403682
2016-01-11,61.657127380371094,163.75448608398438,13.856666564941406,-0.00418256917208637,0.0009898143883493304,-0.014928912731952182,0.002284646589030389,0.011952772022747585,0.026577415482696123
2016-01-12,61.81709671020508,165.07568359375,13.998000144958496,0.0025944985864669867,0.00806816070423877,0.01019968109607805,0.0022775789509283614,0.011552819574686134,0.024985778194084582
2016-01-13,61.969425201416016,160.95860290527344,13.354000091552734,0.0024641806121217247,-0.024940564223914774,-0.04600657570629507,0.002052697627610067,0.012532991805910767,0.026794654402108313
2016-01-14,61.89323425292969,163.60101318359375,13.745332717895508,-0.001229492580231084,0.016416707343536174,0.029304524761110118,0.002057374262131986,0.012937222815150345,0.027620655967167965
2016-01-15,61.999908447265625,160.08917236328125,13.666000366210938,0.0017235194706421986,-0.021465886744671314,-0.005771584676250496,0.0020477982033993525,0.012877495830372431,0.023179222863996325
2016-01-19,61.923709869384766,160.30224609375,13.64799976348877,-0.0012290111354869016,0.0013309690300931099,-0.0013171814898143008,0.0020467135278821576,0.012697255458826313,0.02320521207953303
2016-01-20,61.992252349853516,158.24795532226562,13.24666690826416,0.00110688588608987,-0.012815109092625954,-0.02940598345394596,0.002007567308202923,0.012455729858798567,0.023745028607292808
2016-01-21,61.95419692993164,159.13450622558594,13.33133316040039,-0.0006138738064735971,0.005602289783238401,0.006391513633018819,0.001992462750884944,0.012336168406414109,0.023654801184632937
2016-01-22,61.93132781982422,162.39915466308594,13.50333309173584,-0.00036912931230936863,0.020515025401669273,0.012901930307042342,0.001960953863817267,0.013198665377860826,0.024053284050594502
2016-01-25,61.93132781982422,159.9442596435547,13.092000007629395,0.0,-0.015116427327618753,-0.030461596504509303,0.0019619322260099243,0.01291848945805271,0.02462474363611778
2016-01-26,62.02273178100586,162.12640380859375,12.904000282287598,0.0014758921599027364,0.013643153995661406,-0.014359893464118478,0.001976373700598694,0.01353888288644608,0.024520580506733315
2016-01-27,62.02273178100586,160.36190795898438,12.538000106811523,0.0,-0.010883457648838801,-0.028363311180212625,0.001976373700598694,0.013623918910442302,0.024917719522559206
2016-01-28,62.068450927734375,161.197265625,12.646666526794434,0.0007371353278979864,0.005209202588368322,0.00866696594809202,0.0017985055666730183,0.013361300382289727,0.022965686498147737
2016-01-29,62.25123977661133,165.12681579589844,12.74666690826416,0.0029449558696055256,0.024377275604909654,0.007907252180474389,0.0018746301454777227,0.014816319001029052,0.02312162713884709
2016-02-01,62.124507904052734,165.0671844482422,13.129332542419434,-0.002035812829003447,-0.00036112455368819685,0.030020838930620908,0.0019436484017422901,0.014731263566950498,0.024534878194422762
2016-02-02,62.3382568359375,162.09230041503906,12.185333251953125,0.0034406539238087674,-0.018022261924119265,-0.07190002137704643,0.0020350002707232437,0.014924057143661703,0.024889852760369525
2016-02-03,62.38408279418945,163.06405639648438,11.565333366394043,0.0007351177363292827,0.0059950779830819645,-0.05088083130264043,0.00203100301051095,0.01502092713687363,0.026399903556339022
2016-02-04,62.42984390258789,163.3197479248047,11.688667297363281,0.0007335382095687848,0.001568043466909863,0.010664105137480506,0.0018260891802013457,0.014849720372648086,0.026818676656513784
2016-02-05,62.368797302246094,160.20852661132812,10.84000015258789,-0.0009778432321094765,-0.01904987824809179,-0.07260598006471042,0.001853880339289697,0.014496998796152273,0.030183448791830155
2016-02-08,62.63595962524414,158.05191040039062,9.866000175476074,0.00428358946386842,-0.013461307313371251,-0.08985239514773324,0.002039848439115969,0.014592854180077804,0.034664543425308975
2016-02-09,62.628292083740234,158.06039428710938,9.883333206176758,-0.000122414369473689,5.36778498738677e-05,0.0017568447590106118,0.001717477064829265,0.014585542030847129,0.0349166315242521
2016-02-10,62.75804138183594,157.9240264892578,9.57800006866455,0.0020717361719240213,-0.0008627575457256231,-0.03089374112383303,0.001692251639248757,0.014407438251883798,0.03449060262574901
2016-02-11,62.79621124267578,155.8697967529297,10.031332969665527,0.0006082066935073627,-0.013007708719153355,0.04733064290572564,0.0016439037192310438,0.013638948433066352,0.03677085082676278
2016-02-12,62.59013366699219,159.08335876464844,10.06933307647705,-0.003281688044637132,0.02061696414997316,0.0037881413094784655,0.001822653990417682,0.013958222370405352,0.035630927996990545
2016-02-16,62.498565673828125,161.7684326171875,10.344667434692383,-0.0014629780733692588,0.016878408108741416,0.027343852480015807,0.0018547277051715653,0.01367402354805642,0.036822998072429815
2016-02-17,62.483280181884766,164.41078186035156,11.245332717895508,-0.0002445734838640856,0.01633414628808927,0.08706565860035376,0.0018219307005381046,0.014119897507902051,0.04308968188753141
2016-02-18,62.696964263916016,163.73741149902344,11.118000030517578,0.00341986018354401,-0.00409565816614188,-0.011323158733693717,0.0019355874432913525,0.013789920261855333,0.04282220830201335
2016-02-19,62.613059997558594,163.66070556640625,11.10533332824707,-0.0013382508601889054,-0.0004684691904858207,-0.0011392968371775059,0.001965397106177354,0.013768539824019106,0.04272347705628266
2016-02-22,62.628292083740234,166.03038024902344,11.849332809448242,0.0002432733072339488,0.014479191412600123,0.06699479062990088,0.0019553819749446185,0.013390618088461297,0.04573670885837576
2016-02-23,62.66649627685547,163.93350219726562,11.814000129699707,0.0006100149284631318,-0.01262948412581344,-0.0029818286241705128,0.0019509147104350116,0.013241933471842318,0.045358948423189674
2016-02-24,62.71224594116211,164.68357849121094,11.933333396911621,0.0007300498196758376,0.004575491183264724,0.010101004393246793,0.0019402293015934424,0.012949650177262455,0.04539858480397074
2016-02-25,62.80386734008789,166.67820739746094,12.495332717895508,0.001460980986261351,0.012111887077778327,0.047094914915335684,0.0019457396319568858,0.012872508227395347,0.046298959815690544
2016-02-26,62.74278259277344,166.29461669921875,12.689332962036133,-0.0009726271629687533,-0.0023013848314763496,0.015525816600528097,0.001977975086980338,0.012883876437482204,0.04638516900022048
2016-02-29,62.78097152709961,164.99044799804688,12.795332908630371,0.0006086586018034801,-0.007842519060798914,0.008353468768718342,0.001895895958163895,0.011864797006146958,0.046388671681668124
2016-03-01,62.57061767578125,168.8688507080078,12.423333168029785,-0.003350598855061726,0.023506831801601402,-0.029073080259574557,0.0020053660908816618,0.012972508284699969,0.0463398302227532
2016-03-02,62.532405853271484,169.62750244140625,12.555999755859375,-0.0006106991416924279,0.0044925498706107625,0.010678823954507921,0.0018783724806354938,0.012166782719529637,0.0433405473975249
2016-03-03,62.562992095947266,170.2923583984375,13.049332618713379,0.0004891262739443736,0.003919505666605705,0.039290607872446426,0.0018751915688372757,0.012142835444904704,0.04218109740833665
2016-03-04,62.532405853271484,170.84642028808594,13.402667045593262,-0.0004888871463959443,0.0032535922037797427,0.02707681972740761,0.0018749164463135262,0.012143769109110789,0.04241705570194112
2016-03-07,62.51707077026367,170.98281860351562,13.685999870300293,-0.00024523417576149953,0.0007983680032610518,0.021140033080221166,0.0018601830868113186,0.011068430370331866,0.03802499702215239
2016-03-08,62.723594665527344,169.1160125732422,13.506667137145996,0.0033034800370381756,-0.010918091335260338,-0.013103370952345483,0.001754649731351211,0.010878498391767516,0.030236196110668738
2016-03-09,62.61654281616211,169.95144653320312,13.914667129516602,-0.0017067237605894459,0.004940005072548104,0.030207303417474796,0.001799059502783256,0.01085317234755769,0.030187597866613427
2016-03-10,62.58592987060547,170.08779907226562,13.678667068481445,-0.0004888954927856348,0.0008023029038228824,-0.01696052509474255,0.0017331839203066912,0.010822762094333747,0.02915074430670943
2016-03-11,62.501800537109375,172.83250427246094,13.833333015441895,-0.0013442211958826222,0.01613699051411177,0.011307091998520313,0.0017440190533765665,0.010398273694815231,0.028369619824135803
